query_id,config_name,agent_type,embedding_model,reranker_model,k,metric,score,iterations
109,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,5,recall,1.0,3
109,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,5,mrr,0.25,3
109,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,10,recall,1.0,3
109,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,10,mrr,0.25,3
110,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,1,recall,0.0,3
110,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,1,mrr,0.0,3
110,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,3,recall,1.0,3
110,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,3,mrr,0.3333333333333333,3
110,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,5,recall,1.0,3
110,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,5,mrr,0.3333333333333333,3
110,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,10,recall,1.0,3
110,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,10,mrr,0.3333333333333333,3
111,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,1,recall,1.0,1
111,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,1,mrr,1.0,1
111,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,3,recall,1.0,1
111,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,3,mrr,1.0,1
111,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,5,recall,1.0,1
111,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,5,mrr,1.0,1
111,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,10,recall,1.0,1
111,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,10,mrr,1.0,1
112,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,1,recall,0.0,1
112,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,1,mrr,0.0,1
112,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,3,recall,1.0,1
112,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,3,mrr,0.5,1
112,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,5,recall,1.0,1
112,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,5,mrr,0.5,1
112,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,10,recall,1.0,1
112,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,10,mrr,0.5,1
113,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,1,recall,0.0,3
113,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,1,mrr,0.0,3
113,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,3,recall,1.0,3
113,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,3,mrr,0.3333333333333333,3
113,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,5,recall,1.0,3
113,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,5,mrr,0.3333333333333333,3
113,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,10,recall,1.0,3
113,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,10,mrr,0.3333333333333333,3
114,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,1,recall,1.0,1
114,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,1,mrr,1.0,1
114,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,3,recall,1.0,1
114,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,3,mrr,1.0,1
114,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,5,recall,1.0,1
114,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,5,mrr,1.0,1
114,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,10,recall,1.0,1
114,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,10,mrr,1.0,1
115,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,1,recall,1.0,1
115,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,1,mrr,1.0,1
115,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,3,recall,1.0,1
115,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,3,mrr,1.0,1
115,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,5,recall,1.0,1
115,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,5,mrr,1.0,1
115,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,10,recall,1.0,1
115,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,10,mrr,1.0,1
116,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,1,recall,0.0,1
116,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,1,mrr,0.0,1
116,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,3,recall,1.0,1
116,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,3,mrr,0.5,1
116,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,5,recall,1.0,1
116,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,5,mrr,0.5,1
116,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,10,recall,1.0,1
116,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,10,mrr,0.5,1
117,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,1,recall,1.0,1
117,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,1,mrr,1.0,1
117,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,3,recall,1.0,1
117,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,3,mrr,1.0,1
117,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,5,recall,1.0,1
117,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,5,mrr,1.0,1
117,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,10,recall,1.0,1
117,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,10,mrr,1.0,1
118,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,1,recall,1.0,1
118,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,1,mrr,1.0,1
118,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,3,recall,1.0,1
118,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,3,mrr,1.0,1
118,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,5,recall,1.0,1
118,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,5,mrr,1.0,1
118,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,10,recall,1.0,1
118,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,10,mrr,1.0,1
119,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,1,recall,1.0,1
119,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,1,mrr,1.0,1
119,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,3,recall,1.0,1
119,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,3,mrr,1.0,1
119,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,5,recall,1.0,1
119,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,5,mrr,1.0,1
119,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,10,recall,1.0,1
119,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,10,mrr,1.0,1
120,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,1,recall,1.0,1
120,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,1,mrr,1.0,1
120,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,3,recall,1.0,1
120,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,3,mrr,1.0,1
120,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,5,recall,1.0,1
120,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,5,mrr,1.0,1
120,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,10,recall,1.0,1
120,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,10,mrr,1.0,1
121,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,1,recall,0.0,1
121,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,1,mrr,0.0,1
121,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,3,recall,1.0,1
121,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,3,mrr,0.5,1
121,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,5,recall,1.0,1
121,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,5,mrr,0.5,1
121,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,10,recall,1.0,1
121,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,10,mrr,0.5,1
122,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,1,recall,1.0,1
122,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,1,mrr,1.0,1
122,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,3,recall,1.0,1
122,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,3,mrr,1.0,1
122,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,5,recall,1.0,1
122,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,5,mrr,1.0,1
122,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,10,recall,1.0,1
122,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,10,mrr,1.0,1
123,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,1,recall,1.0,1
123,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,1,mrr,1.0,1
123,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,3,recall,1.0,1
123,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,3,mrr,1.0,1
123,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,5,recall,1.0,1
123,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,5,mrr,1.0,1
123,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,10,recall,1.0,1
123,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,10,mrr,1.0,1
124,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,1,recall,1.0,1
124,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,1,mrr,1.0,1
124,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,3,recall,1.0,1
124,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,3,mrr,1.0,1
124,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,5,recall,1.0,1
124,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,5,mrr,1.0,1
124,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,10,recall,1.0,1
124,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,10,mrr,1.0,1
125,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,1,recall,0.0,1
125,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,1,mrr,0.0,1
125,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,3,recall,1.0,1
125,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,3,mrr,0.5,1
125,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,5,recall,1.0,1
125,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,5,mrr,0.5,1
125,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,10,recall,1.0,1
125,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,10,mrr,0.5,1
126,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,1,recall,1.0,1
126,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,1,mrr,1.0,1
126,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,3,recall,1.0,1
126,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,3,mrr,1.0,1
126,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,5,recall,1.0,1
126,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,5,mrr,1.0,1
126,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,10,recall,1.0,1
126,RAGAgent-text-embedding-3-large-cross-encoder/ms-marco-MiniLM-L-6-v2,RAGAgent,text-embedding-3-large,cross-encoder/ms-marco-MiniLM-L-6-v2,10,mrr,1.0,1
